회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS연결)(천원),매출총이익(손실)(IFRS연결)(천원),* (정상)영업손익(보고서기재)(IFRS연결)(천원),법인세비용차감전순이익(손실)(IFRS연결)(천원),당기순이익(손실)(IFRS연결)(천원),이자비용(IFRS연결)(천원)
(주)한솔홈데코,025750,2019/12,"263,886,367","233,425,544","30,460,823","-1,665,604","-4,682,104","-4,557,551","3,258,665"
(주)한솔홈데코,025750,2020/12,"253,213,402","217,437,201","35,776,201","2,884,404","650,674","586,544","2,667,262"
(주)한솔홈데코,025750,2021/12,"263,249,688","217,075,014","46,174,674","8,619,101","7,905,612","5,460,164","2,088,227"
(주)한솔홈데코,025750,2022/12,"283,414,199","234,748,839","48,665,360","2,714,713","-6,157,072","-4,867,558","3,097,029"
(주)한솔홈데코,025750,2023/12,"300,003,322","258,201,578","41,801,744","-2,112,327","-16,411,784","-14,271,678","5,187,899"
(주)한솔홈데코,025750,2024/12,"327,259,060","272,142,956","55,116,104","11,420,299","-19,294,261","-16,925,567","5,444,564"
(주)한솔홈데코,025750,2025/12,"279,816,559","238,875,489","40,941,070","2,332,616","-20,911,752","-22,349,992","4,496,025"
(주)한익스프레스,014130,2013/12,"321,653,147","307,936,641","13,716,507","8,457,033","7,753,618","5,909,868","731,796"
(주)한익스프레스,014130,2014/12,"358,675,119","344,939,872","13,735,247","7,820,937","6,331,252","18,350,846","365,663"
(주)한익스프레스,014130,2015/12,"436,704,030","419,774,387","16,929,643","10,965,687","10,802,116","7,946,441","633,648"
(주)한익스프레스,014130,2016/12,"467,922,261","452,667,257","15,255,004","8,922,696","7,179,775","5,413,341","818,206"
(주)한익스프레스,014130,2017/12,"527,872,746","510,464,803","17,407,943","10,138,319","8,922,402","6,688,151","1,103,604"
(주)한익스프레스,014130,2018/12,"565,826,800","548,837,458","16,989,343","8,929,632","7,267,254","5,264,503","1,614,081"
(주)한익스프레스,014130,2019/12,"577,355,359","556,640,785","20,714,574","11,938,286","9,744,342","5,785,383","2,214,350"
(주)한익스프레스,014130,2020/12,"615,258,839","595,156,623","20,102,216","10,659,806","-651,159","-1,905,833","2,862,778"
(주)한익스프레스,014130,2021/12,"776,251,564","749,770,592","26,480,972","5,713,462","4,824,806","3,915,122","2,833,489"
(주)한익스프레스,014130,2022/12,"858,131,761","826,550,459","31,581,301","19,863,296","11,174,807","8,543,467","8,787,672"
(주)한익스프레스,014130,2023/12,"668,410,641","645,955,935","22,454,706","8,724,985","-17,836,960","-15,603,643","14,811,293"
(주)한익스프레스,014130,2024/12,"712,300,386","692,587,599","19,712,787","3,370,635","22,546,240","17,158,071","17,544,335"
(주)한익스프레스,014130,2025/12,"629,822,024","618,325,313","11,496,710","-3,620,172","-18,366,644","-14,676,905","16,819,549"
(주)한진,002320,2013/12,"1,499,623,169","1,412,555,656","87,067,514","40,238,554","-5,963,221","-8,400,951","34,649,000"
(주)한진,002320,2014/12,"1,532,812,219","1,430,367,108","102,445,111","52,578,236","59,773,286","41,791,237","33,915,827"
(주)한진,002320,2015/12,"1,641,702,370","1,541,388,206","100,314,164","41,147,134","130,245,478","98,694,305","36,509,558"
(주)한진,002320,2016/12,"1,764,803,679","1,673,203,816","91,599,864","-15,337,843","67,146,209","37,563,537","67,917,000"
(주)한진,002320,2017/12,"1,812,603,434","1,717,116,050","95,487,384","21,584,100","-46,769,184","-47,007,380","61,611,000"
(주)한진,002320,2018/12,"1,950,771,934","1,832,871,115","117,900,819","42,078,553","67,266,701","45,640,673","54,568,389"
(주)한진,002320,2019/12,"2,062,344,427","1,893,165,090","169,179,336","90,655,086","-5,662,718","-2,865,355","110,150,000"
(주)한진,002320,2020/12,"2,215,686,641","2,026,899,194","188,787,447","105,917,310","10,819,061","9,096,798","103,372,000"
(주)한진,002320,2021/12,"2,504,131,194","2,310,957,656","193,173,537","99,432,892","215,924,549","161,832,907","97,707,000"
(주)한진,002320,2022/12,"2,849,420,869","2,633,570,868","215,850,001","114,501,783","38,290,827","51,759,791","105,625,358"
(주)한진,002320,2023/12,"2,807,528,783","2,576,158,610","231,370,173","122,526,979","26,661,243","26,107,574","112,843,000"
(주)한진,002320,2024/12,"3,015,479,162","2,793,661,307","221,817,855","100,088,307","-155,599","-365,001","123,570,000"
(주)한진,002320,2025/12,"3,064,925,191","2,819,511,273","245,413,918","112,195,809","12,500,112","984,902","122,773,000"
(주)한진중공업홀딩스,003480,2013/12,"1,198,416,000","1,085,477,000","112,939,000","-41,077,000","-75,693,000","-81,736,000","11,748,000"
(주)한진중공업홀딩스,003480,2014/12,"1,520,058,000","1,407,377,000","112,681,000","-79,709,000","-128,516,000","-135,021,000","44,175,000"
(주)한진중공업홀딩스,003480,2015/12,"1,292,145,000","1,188,913,000","103,232,000","-68,277,000","-116,899,000","-122,140,000","55,095,000"
(주)한진중공업홀딩스,003480,2016/12,"299,984,000","257,701,000","42,283,000","-97,799,000","-263,525,000","-457,246,000","4,476,000"
(주)한진중공업홀딩스,003480,2017/12,"906,723,000","803,321,000","103,402,000","-61,756,000","-112,631,000","-159,629,000","51,164,000"
(주)한진중공업홀딩스,003480,2018/12,"946,003,000","833,099,000","112,904,000","27,659,000","40,382,000","-270,000","54,673,000"
(주)한진중공업홀딩스,003480,2019/12,"877,642,000","760,933,000","116,709,000","38,422,000","32,683,000","30,355,000","50,906,000"
(주)한진중공업홀딩스,003480,2020/12,"795,207,000","665,936,000","129,271,000","50,389,000","1,361,000","-3,605,000","50,077,000"
(주)한진중공업홀딩스,003480,2021/12,"888,034,000","761,516,000","126,518,000","44,589,000","-5,769,000","-7,510,000","43,371,000"
(주)한진중공업홀딩스,003480,2022/12,"1,440,144,000","1,313,569,000","126,575,000","37,130,000","17,894,000","14,935,000","36,706,000"
(주)한진중공업홀딩스,003480,2023/12,"1,242,608,000","1,115,611,000","126,997,000","39,375,000","11,407,000","7,903,000","37,105,000"
(주)한진중공업홀딩스,003480,2024/12,"1,164,853,000","1,027,788,000","137,065,000","45,875,000","42,824,000","60,846,000","36,341,000"
(주)한진중공업홀딩스,003480,2025/12,"1,201,730,000","1,032,211,000","169,519,000","73,254,000","58,776,000","62,562,000","32,087,000"
(주)한진칼,180640,2013/12,"241,375,290","187,760,022","53,615,268","28,978,681","19,764,098","16,178,208","7,403,279"
(주)한진칼,180640,2014/12,"624,969,749","478,937,856","146,031,893","75,525,032","386,181,014","324,085,761","18,760,518"
(주)한진칼,180640,2015/12,"722,309,232","563,112,374","159,196,857","74,278,876","-191,274,059","-193,723,899","22,086,793"
(주)한진칼,180640,2016/12,"991,024,369","797,993,331","193,031,038","98,977,830","-451,939,615","-422,943,694","25,076,626"
(주)한진칼,180640,2017/12,"1,149,657,255","932,448,881","217,208,374","115,286,289","267,646,786","229,432,997","28,979,670"
(주)한진칼,180640,2018/12,"1,304,892,515","1,046,267,962","258,624,552","108,792,138","8,121,414","-12,795,634","24,427,709"
(주)한진칼,180640,2019/12,"1,203,497,717","1,068,895,155","134,602,562","-3,881,274","-263,521,197","-260,570,999","42,002,738"
(주)한진칼,180640,2020/12,"408,827,146","538,926,475","-130,099,328","-221,140,549","-334,073,210","-341,532,739","46,294,385"
(주)한진칼,180640,2021/12,"395,278,013","496,567,621","-101,289,608","-195,175,724","-145,578,824","-35,695,759","81,121,388"
(주)한진칼,180640,2022/12,"200,336,082","123,247,928","77,088,154","14,487,192","438,303,693","659,568,334","75,317,056"
(주)한진칼,180640,2023/12,"275,726,818","165,340,056","110,386,762","42,843,084","448,320,405","388,329,014","73,052,970"
(주)한진칼,180640,2024/12,"292,157,342","175,430,359","116,726,983","49,192,742","592,992,409","512,176,367","70,751,327"
(주)한진칼,180640,2025/12,"298,362,106","172,578,563","125,783,543","-7,523,512","157,926,445","159,181,702","71,409,261"
(주)한진해운,117930,2013/12,"10,331,738,515","10,109,277,782","222,460,732","-242,447,990","-665,738,045","-680,187,737","405,189,342"
(주)한진해운,117930,2014/12,"8,654,833,392","8,212,008,881","442,824,511","82,144,899","-556,823,973","-423,333,456","370,620,989"
(주)한진해운,117930,2015/12,"7,735,467,143","7,398,874,805","336,592,338","36,934,326","-209,805,139","3,041,111","334,928,694"
(주)한창,005110,2013/12,"22,515,364","11,408,192","11,107,172","2,149,899","1,017,545","871,485","270,693"
(주)한창,005110,2014/12,"19,164,151","7,252,616","11,911,535","1,834,212","1,935,038","1,863,884","277,504"
(주)한창,005110,2015/12,"17,167,065","10,214,947","6,952,118","-3,350,064","-3,027,020","-635,087","392,962"
(주)한창,005110,2016/12,"50,460,142","38,052,306","12,407,837","800,336","7,979,672","4,347,838","137,042"
(주)한창,005110,2017/12,"112,028,726","93,060,040","18,968,686","4,544,709","5,083,610","4,424,189","517,249"
(주)한창,005110,2018/12,"99,100,978","79,946,868","19,154,110","4,626,293","3,869,216","1,542,836","975,210"
(주)한창,005110,2019/12,"69,033,371","50,109,515","18,923,855","7,366,951","2,735,789","-1,808,271","1,790,090"
(주)한창,005110,2020/12,"35,824,106","25,558,873","10,265,233","-4,694,676","-19,741,570","-22,329,524","7,389,970"
(주)한창,005110,2021/12,"35,217,987","26,644,490","8,573,497","-4,720,154","-30,996,849","-28,242,822","5,587,775"
(주)한창,005110,2022/12,"89,339,914","54,491,514","34,848,400","9,846,445","3,681,179","-1,870,954","5,334,094"
(주)한창,005110,2023/12,"66,291,757","46,519,159","19,772,599","238,217","-29,125,366","-31,237,652","4,051,000"
(주)한창,005110,2024/12,"3,089,124","2,926,000","163,124","-9,443,656","-18,591,676","-18,484,223","659,666"
(주)한창,005110,2025/12,"8,044,626","2,457,164","5,587,463","-7,776,014","41,340,899","62,327,038","1,086,954"
(주)한창제지,009460,2013/12,,,,,,,
(주)한창제지,009460,2014/12,,,,,,,
(주)한창제지,009460,2015/12,,,,,,,
(주)한창제지,009460,2016/12,,,,,,,
(주)한창제지,009460,2017/12,,,,,,,
(주)한창제지,009460,2018/12,,,,,,,
(주)한창제지,009460,2019/12,,,,,,,
(주)한창제지,009460,2020/12,,,,,,,
(주)한창제지,009460,2021/12,,,,,,,
(주)한창제지,009460,2022/12,,,,,,,
(주)한창제지,009460,2023/12,,,,,,,
(주)한창제지,009460,2024/12,,,,,,,
(주)한창제지,009460,2025/12,,,,,,,
(주)한컴라이프케어,372910,2021/12,"121,140,357","93,191,714","27,948,642","4,787,002","5,594,115","4,835,069","468,742"
(주)한컴라이프케어,372910,2022/12,"100,120,113","80,234,790","19,885,323","-1,332,071","13,235,751","9,269,406","131,575"
(주)한컴라이프케어,372910,2023/12,"112,779,715","89,040,343","23,739,372","1,832,106","1,624,515","871,119","182,084"
(주)한컴라이프케어,372910,2024/12,"104,776,426","75,642,095","29,134,331","7,488,963","9,082,382","7,335,830","31,445"
(주)한컴라이프케어,372910,2025/12,"92,088,470","70,677,014","21,411,455","-727,293","-9,373,853","-7,665,648","25,586"
(주)한화,000880,2013/12,"38,724,968,314","35,958,260,028","2,766,708,286","863,732,422","404,433,534","224,668,731","467,454,459"
(주)한화,000880,2014/12,"37,456,840,937","35,230,402,224","2,226,438,713","515,837,908","37,248,600","-163,026,544","468,035,149"
(주)한화,000880,2015/12,"41,376,287,959","38,427,600,865","2,948,687,094","758,450,328","175,363,323","120,514,957","411,188,000"
(주)한화,000880,2016/12,"47,120,215,000","43,049,746,000","4,070,469,000","1,685,925,000","1,671,947,000","1,288,691,000","461,557,000"
(주)한화,000880,2017/12,"50,404,436,000","45,921,118,000","4,483,318,000","2,158,931,000","1,995,145,000","1,310,937,000","413,436,000"
(주)한화,000880,2018/12,"48,740,153,000","44,479,231,000","4,260,922,000","1,806,148,000","1,299,840,000","799,340,000","419,079,000"
(주)한화,000880,2019/12,"50,412,399,000","46,659,353,000","3,753,046,000","1,125,717,000","253,339,000","231,054,000","496,860,000"
(주)한화,000880,2020/12,"50,926,451,000","46,791,921,000","4,134,530,000","1,582,045,000","1,103,840,000","740,501,000","461,449,000"
(주)한화,000880,2021/12,"52,836,069,000","47,131,571,000","5,704,498,000","2,927,888,000","3,070,696,000","2,162,057,000","394,529,000"
(주)한화,000880,2022/12,"62,278,395,000","56,364,928,000","5,913,467,000","2,516,091,000","2,276,045,000","2,243,337,000","548,465,000"
(주)한화,000880,2023/12,"53,134,813,000","46,735,075,000","6,399,738,000","2,411,920,000","2,246,616,000","1,635,515,000","905,301,000"
(주)한화,000880,2024/12,"55,646,829,000","48,723,708,000","6,923,121,000","2,416,109,000","2,068,024,000","1,690,434,000","1,186,168,000"
(주)한화,000880,2025/12,"74,785,440,000","64,747,198,000","10,038,242,000","4,146,883,000","2,010,583,000","1,991,600,000","1,568,571,000"
(주)한화갤러리아타임월드,027390,2013/12,,,,,,,
(주)한화갤러리아타임월드,027390,2014/12,,,,,,,
(주)한화갤러리아타임월드,027390,2015/12,,,,,,,
(주)한화갤러리아타임월드,027390,2016/12,,,,,,,
(주)한화갤러리아타임월드,027390,2017/12,,,,,,,
(주)한화갤러리아타임월드,027390,2018/12,,,,,,,
(주)한화갤러리아타임월드,027390,2019/12,,,,,,,
(주)현대그린푸드,453340,2023/12,"1,826,998,311","1,526,648,094","300,350,217","64,841,641","52,832,892","39,327,155","989,198"
(주)현대그린푸드,453340,2024/12,"2,270,420,052","1,870,678,136","399,741,916","96,676,372","99,069,547","74,463,529","1,706,737"
(주)현대그린푸드,453340,2025/12,"2,329,622,621","1,909,454,490","420,168,131","106,794,924","112,320,058","87,737,987","2,086,089"
(주)현대리바트,079430,2013/12,"554,574,292","446,695,390","107,878,902","12,824,775","12,860,765","7,270,240","1,088,713"
(주)현대리바트,079430,2014/12,"642,865,784","503,383,833","139,481,951","34,199,493","35,920,207","26,937,832","278,187"
(주)현대리바트,079430,2015/12,"694,209,637","534,883,808","159,325,830","40,344,250","40,407,846","28,826,960","266,311"
(주)현대리바트,079430,2016/12,"735,644,905","564,738,572","170,906,333","42,153,572","44,851,153","33,163,883","278,100"
(주)현대리바트,079430,2017/12,"888,417,178","690,556,059","197,861,119","49,262,523","49,769,776","36,954,158","229,445"
(주)현대리바트,079430,2018/12,"1,351,703,360","1,121,192,056","230,511,304","48,132,503","50,384,287","38,881,124","214,923"
(주)현대리바트,079430,2019/12,"1,237,572,971","1,023,938,595","213,634,375","23,882,506","25,582,920","19,465,669","923,127"
(주)현대리바트,079430,2020/12,"1,384,629,640","1,134,578,627","250,051,014","37,196,472","33,844,076","26,592,768","1,446,832"
(주)현대리바트,079430,2021/12,"1,406,599,312","1,146,824,550","259,774,762","20,240,762","19,326,003","13,495,394","1,517,345"
(주)현대리바트,079430,2022/12,"1,495,701,107","1,282,123,231","213,577,876","-27,895,324","-65,968,450","-50,771,043","2,548,336"
(주)현대리바트,079430,2023/12,"1,585,704,939","1,361,803,940","223,900,999","-19,852,125","-40,592,802","-34,135,531","7,526,596"
(주)현대리바트,079430,2024/12,"1,870,657,004","1,585,438,400","285,218,604","24,036,539","20,225,031","15,178,963","8,399,451"
(주)현대리바트,079430,2025/12,"1,546,206,038","1,278,115,281","268,090,757","15,717,351","9,162,141","7,407,081","5,712,430"
(주)현대백화점,069960,2013/12,"1,533,735,006","242,830,983","1,290,904,023","393,231,023","461,798,783","337,566,358","8,531,023"
(주)현대백화점,069960,2014/12,"1,551,860,911","257,090,114","1,294,770,797","363,655,217","396,403,394","291,023,905","5,005,000"
(주)현대백화점,069960,2015/12,"1,656,960,042","263,315,428","1,393,644,614","362,826,391","388,729,954","280,261,974","8,393,843"
(주)현대백화점,069960,2016/12,"1,831,801,786","315,228,845","1,516,572,941","383,166,436","435,868,832","321,112,180","15,617,492"
(주)현대백화점,069960,2017/12,"1,848,140,316","311,901,873","1,536,238,443","393,668,688","445,597,576","302,249,519","11,741,861"
(주)현대백화점,069960,2018/12,"1,862,205,782","350,466,053","1,511,739,729","356,659,054","398,285,395","287,418,964","14,668,372"
(주)현대백화점,069960,2019/12,"2,198,949,660","572,131,434","1,626,818,226","292,244,731","338,613,481","243,010,565","17,916,476"
(주)현대백화점,069960,2020/12,"2,273,151,865","844,955,068","1,428,196,797","135,863,991","146,923,035","105,056,700","30,555,548"
(주)현대백화점,069960,2021/12,"3,572,433,182","1,232,154,240","2,340,278,942","264,365,188","316,861,267","233,388,925","41,088,755"
(주)현대백화점,069960,2022/12,"5,014,123,629","1,676,674,976","3,337,448,653","320,928,734","246,711,565","186,026,376","70,309,552"
(주)현대백화점,069960,2023/12,"4,207,452,895","1,714,821,302","2,492,631,593","303,469,763","41,622,259","-39,776,206","110,695,372"
(주)현대백화점,069960,2024/12,"4,187,614,464","1,722,201,112","2,465,413,352","284,042,489","6,102,329","-753,549","102,199,800"
(주)현대백화점,069960,2025/12,"4,230,320,613","1,680,438,544","2,549,882,069","377,947,571","123,355,835","141,528,509","92,156,865"
(주)현대지에프홀딩스,005440,2013/12,"1,762,796,387","1,530,695,641","232,100,746","68,285,957","119,098,998","91,434,790","743,139"
(주)현대지에프홀딩스,005440,2014/12,"1,965,858,753","1,710,582,598","255,276,155","78,176,665","128,637,741","97,945,207","1,076,800"
(주)현대지에프홀딩스,005440,2015/12,"2,112,759,665","1,828,771,343","283,988,322","87,910,892","120,638,519","91,455,151","1,225,081"
(주)현대지에프홀딩스,005440,2016/12,"2,521,747,634","2,169,031,777","352,715,857","105,177,969","138,732,065","105,264,422","2,308,361"
